id,type,category,epoch,difficulty,points,question,content,correctAnswer,rubric,tags,metadata,createdAt,updatedAt,work
cmh5eva1u00wiqhd946hiih38,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,2,1,Która postać z Lalki reprezentuje arystokrację?,"{""options"": [""Stanisław Wokulski"", ""Ignacy Rzecki"", ""Izabela Łęcka"", ""Julian Ochocki""], ""contextLinks"": [{""type"": ""text"", ""title"": ""Arystokracja w 'Lalce' Prusa"", ""content"": ""Arystokracja to warstwa społeczna najwyższego stanu, zazwyczaj szlachta rodowa posiadająca tytuły (hrabiów, baronów) i znaczny majątek. W 'Lalce' Bolesława Prusa arystokracja reprezentowana przez rodzinę Łęckich symbolizuje stare, konserwatywne elity, które w epoce kapitalizmu tracą znaczenie ekonomiczne, ale zachowują prestiż społeczny. Izabela Łęcka to córka arystokratycznej rodziny, w której zakochuje się kupiec Wokulski."", ""trigger"": ""arystokrację"", ""moreInfoLink"": """"}]}",2,,"{historical_literary,closed_single,difficulty-2,positivism,batch-2025-01}","{""explanation"": ""Izabela Łęcka jest córką arystokratycznej rodziny, reprezentującą stare elity szlacheckie. Wokulski to przedsiębiorca i kupiec (burżuazja), Rzecki to wierny subiekt (drobnomieszczanin), a Ochocki to dziennikarz. Konflikt między mieszczańskim Wokulskim a arystokratyczną Izabelą jest jednym z głównych wątków powieści.""}",2025-10-24 22:16:54.69,2025-10-24 22:16:54.69,Lalka
cmh5eva1w00wjqhd92bv4wt03,CLOSED_MULTIPLE,HISTORICAL_LITERARY,POSITIVISM,2,3,Dopasuj postać z „Lalki” do jej roli społecznej.,"{""leftColumn"": [{""id"": ""A"", ""text"": ""Wokulski""}, {""id"": ""B"", ""text"": ""Szlangbaum""}, {""id"": ""C"", ""text"": ""Baronowa""}], ""rightColumn"": [{""id"": 1, ""text"": ""arystokratka""}, {""id"": 2, ""text"": ""kupiec-idealista""}, {""id"": 3, ""text"": ""bogaty finansista""}], ""matchingType"": ""character_role""}","[[0, 1], [1, 2], [2, 0]]",,"{historical_literary,closed_multiple,difficulty-2,positivism,batch-2025-01}",,2025-10-24 22:16:54.693,2025-10-24 22:16:54.693,Lalka
cmh5eva1z00wkqhd9ca6r0y4d,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,3,1,Która postać z 'Lalki' reprezentuje idealistę-romantyka?,"{""options"": [""Rzecki"", ""Wokulski"", ""Ochocki"", ""Szlangbaum""]}",1,,"{historical_literary,closed_single,difficulty-3,positivism,batch-2025-01}",,2025-10-24 22:16:54.695,2025-10-24 22:16:54.695,Lalka
cmh5eva2100wlqhd9xmjmmibw,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Kto jest autorem powieści Lalka?,"{""options"": [""Henryk Sienkiewicz"", ""Bolesław Prus"", ""Eliza Orzeszkowa"", ""Maria Konopnicka""]}",1,,"{historical_literary,closed_single,difficulty-1,positivism,batch-2025-01}","{""explanation"": ""Autorem Lalki jest Bolesław Prus (właściwie Aleksander Głowacki).""}",2025-10-24 22:16:54.698,2025-10-24 22:16:54.698,Lalka
cmh5eva2400wmqhd9bveppiac,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Jak nazywa się główny bohater Lalki?,"{""options"": [""Ignacy Rzecki"", ""Stanisław Wokulski"", ""Julian Ochocki"", ""Tomasz Łęcki""]}",1,,"{historical_literary,closed_single,difficulty-1,positivism,batch-2025-01}","{""explanation"": ""Głównym bohaterem jest Stanisław Wokulski - warszawski kupiec zakochany w Izabeli Łęckiej.""}",2025-10-24 22:16:54.7,2025-10-24 22:16:54.7,Lalka
cmh5eva2600wnqhd9skqa3zn9,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,W kim zakochał się Stanisław Wokulski?,"{""options"": [""w Helenie Stawskiej"", ""w baronowej Krzeszowskiej"", ""w Izabeli Łęckiej"", ""w pani Wąsowskiej""]}",2,,"{historical_literary,closed_single,difficulty-1,positivism,batch-2025-01}","{""explanation"": ""Wokulski zakochał się bez pamięci w pięknej arystokratce Izabeli Łęckiej.""}",2025-10-24 22:16:54.702,2025-10-24 22:16:54.702,Lalka
cmh5eva2800woqhd9lgzm0qar,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Jaki zawód wykonuje Stanisław Wokulski?,"{""options"": [""lekarz"", ""nauczyciel"", ""kupiec"", ""bankier""]}",2,,"{historical_literary,closed_single,difficulty-1,positivism,batch-2025-01}","{""explanation"": ""Wokulski jest właścicielem sklepu galanteryjnego w Warszawie.""}",2025-10-24 22:16:54.704,2025-10-24 22:16:54.704,Lalka
cmh5eva2b00wpqhd9m5v9e7kk,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,2,1,Gdzie Wokulski zarobił swój majątek?,"{""options"": [""w Paryżu jako naukowiec"", ""w Warszawie w handlu"", ""na wojnie turecko-rosyjskiej dostarczając broń"", ""w Moskwie jako kupiec""]}",2,,"{historical_literary,closed_single,difficulty-2,positivism,batch-2025-01}","{""explanation"": ""Wokulski wyjechał do Bułgarii podczas wojny turecko-rosyjskiej i zarobił majątek na dostawach broni dla wojska.""}",2025-10-24 22:16:54.707,2025-10-24 22:16:54.707,Lalka
cmh5eva2d00wqqhd91wx215pj,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,2,1,Kto jest narratorem w Pamiętniku starego subiekta?,"{""options"": [""Stanisław Wokulski"", ""Ignacy Rzecki"", ""Julian Ochocki"", ""doktor Szuman""]}",1,,"{historical_literary,closed_single,difficulty-2,positivism,batch-2025-01}","{""explanation"": ""Fragmenty Pamiętnika starego subiekta są pisane z perspektywy Ignacego Rzeckiego - przyjaciela Wokulskiego.""}",2025-10-24 22:16:54.709,2025-10-24 22:16:54.709,Lalka
cmh5eva2f00wrqhd9gq7rbv0c,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,2,1,Jakiego przywódcy politycznego uwielbiał Ignacy Rzecki?,"{""options"": [""Napoleona Bonaparte"", ""Józefa Piłsudskiego"", ""Tadeusza Kościuszkę"", ""Kazimierza Wielkiego""]}",0,,"{historical_literary,closed_single,difficulty-2,positivism,batch-2025-01}","{""explanation"": ""Rzecki był zagorzałym bonapartystą - uwielbiał Napoleona Bonaparte i wierzył w bonapartyzm.""}",2025-10-24 22:16:54.712,2025-10-24 22:16:54.712,Lalka
cmh5eva2h00wsqhd94pq9b89q,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,2,1,Jaki pierwotny tytuł miała mieć Lalka?,"{""options"": [""Idealiści"", ""Trzy pokolenia"", ""Warszawiacy"", ""Kupiec warszawski""]}",1,,"{historical_literary,closed_single,difficulty-2,positivism,batch-2025-01}","{""explanation"": ""Pierwotnie Prus chciał nadać powieści tytuł Trzy pokolenia, nawiązujący do trzech generacji idealistów.""}",2025-10-24 22:16:54.714,2025-10-24 22:16:54.714,Lalka
cmh5eva2j00wtqhd9bw91wujx,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,2,1,W którym mieście głównie toczy się akcja Lalki?,"{""options"": [""Krakowie"", ""Poznaniu"", ""Warszawie"", ""Lwowie""]}",2,,"{historical_literary,closed_single,difficulty-2,positivism,batch-2025-01}","{""explanation"": ""Akcja głównie toczy się w Warszawie lat 1878-1879, choć pojawiają się także sceny z Paryża i Zasławka.""}",2025-10-24 22:16:54.716,2025-10-24 22:16:54.716,Lalka
cmh5eva2m00wuqhd9f00vlhgt,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,3,1,Jaka technika narracyjna charakteryzuje Lalkę?,"{""options"": [""monolog wewnętrzny"", ""narracja pierwszoosobowa"", ""dwugłos: narrator trzecioosobowy + pamiętnik Rzeckiego"", ""narracja strumienia świadomości""]}",2,,"{historical_literary,closed_single,difficulty-3,positivism,batch-2025-01}","{""explanation"": ""Prus zastosował dwugłos narracyjny: narrator trzecioosobowy przeplatany jest fragmentami pamiętnika Rzeckiego (narracja pierwszoosobowa).""}",2025-10-24 22:16:54.718,2025-10-24 22:16:54.718,Lalka
cmh5eva2o00wvqhd9u8efixe0,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,3,2,Co symbolizuje lalka w tytule powieści?,"{""options"": [""tylko zabawkę w procesie sądowym"", ""sztuczność relacji społecznych i pustą arystokrację"", ""dzieciństwo bohaterów"", ""przemysł zabawkarski""]}",1,,"{historical_literary,closed_single,difficulty-3,positivism,batch-2025-01}","{""explanation"": ""Lalka symbolizuje sztuczność i pustkę emocjonalną (jak Izabela), a także topos theatrum mundi - ludzie jako marionetki.""}",2025-10-24 22:16:54.72,2025-10-24 22:16:54.72,Lalka
cmh5eva2q00wwqhd968xhpp5i,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,3,2,Kogo reprezentuje postać Juliana Ochockiego w powieści?,"{""options"": [""romantycznych idealistów politycznych"", ""nowych pozytywistycznych idealistów naukowych"", ""cyniczną arystokrację"", ""mieszczaństwo handlowe""]}",1,,"{historical_literary,closed_single,difficulty-3,positivism,batch-2025-01}","{""explanation"": ""Ochocki reprezentuje młode pokolenie pozytywistycznych idealistów oddanych nauce i postępowi naukowemu.""}",2025-10-24 22:16:54.723,2025-10-24 22:16:54.723,Lalka
cmh5eva2s00wxqhd9sx4jbv2b,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,3,2,W jakim kierunku Prus krytykuje społeczeństwo w Lalce?,"{""options"": [""krytykuje tylko arystokrację"", ""krytykuje tylko mieszczaństwo"", ""krytykuje wszystkie warstwy społeczne"", ""nie krytykuje żadnej warstwy""]}",2,,"{historical_literary,closed_single,difficulty-3,positivism,batch-2025-01}","{""explanation"": ""Lalka to realizm krytyczny - Prus krytykuje wszystkie warstwy społeczne: arystokrację, mieszczaństwo i inteligencję.""}",2025-10-24 22:16:54.725,2025-10-24 22:16:54.725,Lalka
cmh5eva2v00wyqhd9065owugd,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,3,2,Jak charakteryzuje się postać Izabeli Łęckiej?,"{""options"": [""pracowita i zaradna kobieta"", ""inteligentna i wykształcona arystokratka"", ""pusta emocjonalnie i intelektualnie salonowa lalka"", ""oddana i zakochana w Wokulskim""]}",2,,"{historical_literary,closed_single,difficulty-3,positivism,batch-2025-01}","{""explanation"": ""Izabela to salonowa lalka - piękna zewnętrznie, ale pusta wewnętrznie, wychowana w luksusie i oderwana od rzeczywistości.""}",2025-10-24 22:16:54.727,2025-10-24 22:16:54.727,Lalka
cmh5eva2x00wzqhd9qlgyne7u,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,4,2,Jaki kontrast przedstawia Prus w postaciach Izabeli Łęckiej i Heleny Stawskiej?,"{""options"": [""bogata vs biedna"", ""młoda vs stara"", ""pusta i egoistyczna vs życzliwa i zaradna"", ""piękna vs brzydka""]}",2,,"{historical_literary,closed_single,difficulty-4,positivism,batch-2025-01}","{""explanation"": ""Prus kontrastuje Izabelę (emocjonalnie niedostępna, egoistyczna) z Heleną (życzliwa, zaradna, troskliwa o rodzinę).""}",2025-10-24 22:16:54.73,2025-10-24 22:16:54.73,Lalka
cmh5eva3000x0qhd9gpk4bwth,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,4,3,Jak zakończył się prawdopodobnie los Wokulskiego?,"{""options"": [""ożenił się z Izabelą"", ""wyjechał na stałe do Paryża"", ""prawdopodobnie popełnił samobójstwo wysadzając zamek w Zasławiu"", ""został naukowcem u Geista""]}",2,,"{historical_literary,closed_single,difficulty-4,positivism,batch-2025-01}","{""explanation"": ""Zakończenie jest otwarte, ale sugeruje samobójstwo - Węgiełek pisze o wybuchu na zamku i umieszcza krzyż z napisem Non omnis moriar.""}",2025-10-24 22:16:54.732,2025-10-24 22:16:54.732,Lalka
cmh5evair013mqhd9mgbcewla,CLOSED_SINGLE,HISTORICAL_LITERARY,RENAISSANCE,1,1,Jaki jest główny temat tragedii „Makbet”?,"{""options"": [""miłość romantyczna"", ""destrukcyjna siła ambicji"", ""wojna między krajami"", ""konflikt religijny""]}",1,,"{historical_literary,closed_single,difficulty-1,renaissance,batch-2025-01}","{""explanation"": ""Głównym tematem jest niszczycielska siła niepohamowanej ambicji.""}",2025-10-24 22:16:55.3,2025-10-24 22:16:55.3,Makbet
cmh5eva3200x1qhd9telg41r5,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,4,3,Co symbolizuje porównanie Warszawy i Paryża w powieści?,"{""options"": [""obie są równie piękne"", ""Paryż ma plan i logikę, Warszawa jest chaotyczna i zaniedbana"", ""Warszawa jest lepsza od Paryża"", ""obie są równie chaotyczne""]}",1,,"{historical_literary,closed_single,difficulty-4,positivism,batch-2025-01}","{""explanation"": ""Paryż przedstawiony jest jako uporządkowane miasto z planem urbanistycznym, podczas gdy Warszawa (zwłaszcza Powiśle) jest chaotyczna i zaniedbana.""}",2025-10-24 22:16:54.734,2025-10-24 22:16:54.734,Lalka
cmh5eva3400x2qhd9iswsdqcj,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,5,3,Jaki topos literacki Prus wykorzystuje w symbolice lalki i scenie z nakręcanymi zabawkami?,"{""options"": [""locus amoenus"", ""carpe diem"", ""theatrum mundi"", ""vanitas""]}",2,,"{historical_literary,closed_single,difficulty-5,positivism,batch-2025-01}","{""explanation"": ""Prus wykorzystuje topos theatrum mundi - świat jako teatr, a ludzie jako marionetki kierowane przez los i konwenanse społeczne.""}",2025-10-24 22:16:54.736,2025-10-24 22:16:54.736,
cmh5eva3600x3qhd9l3h4bmzu,CLOSED_MULTIPLE,HISTORICAL_LITERARY,POSITIVISM,2,2,Które cechy charakteryzują Stanisława Wokulskiego? (wybierz wszystkie poprawne),"{""options"": [""zakochany idealista"", ""cyniczny kapitalista"", ""były uczestnik powstania styczniowego"", ""zainteresowany nauką i postępem"", ""arystokrata z urodzenia""]}","[0, 2, 3]",,"{historical_literary,closed_multiple,difficulty-2,positivism,batch-2025-01}","{""explanation"": ""Wokulski to zakochany idealista, uczestnik powstania styczniowego i człowiek zainteresowany nauką. Nie jest cynikiem ani arystokratą.""}",2025-10-24 22:16:54.739,2025-10-24 22:16:54.739,
cmh5eva3900x4qhd9mku0o5ck,CLOSED_MULTIPLE,HISTORICAL_LITERARY,POSITIVISM,3,3,Które motywy literackie pojawiają się w Lalce? (wybierz wszystkie poprawne),"{""options"": [""motyw miłości romantycznej"", ""motyw miasta"", ""motyw nauki i postępu"", ""motyw przyrody"", ""motyw lalki/marionetki"", ""motyw biedy społecznej""]}","[0, 1, 2, 4, 5]",,"{historical_literary,closed_multiple,difficulty-3,positivism,batch-2025-01}","{""explanation"": ""W Lalce pojawiają się motywy: miłości, miasta (Warszawa vs Paryż), nauki, lalki/marionetki i biedy. Motyw przyrody nie jest istotny.""}",2025-10-24 22:16:54.741,2025-10-24 22:16:54.741,
cmh5eva3b00x5qhd9rvtr1zp7,CLOSED_MULTIPLE,HISTORICAL_LITERARY,POSITIVISM,3,3,Dopasuj postaci do ich charakterystyki.,"{""leftColumn"": [{""id"": ""A"", ""text"": ""Stanisław Wokulski""}, {""id"": ""B"", ""text"": ""Ignacy Rzecki""}, {""id"": ""C"", ""text"": ""Julian Ochocki""}], ""rightColumn"": [{""id"": 1, ""text"": ""romantyczny bonapartysta, samotnik""}, {""id"": 2, ""text"": ""idealista naukowy, młody wynalazca""}, {""id"": 3, ""text"": ""kupiec zakochany w arystokratce""}], ""matchingType"": ""character_traits""}","[[0, 2], [1, 0], [2, 1]]",,"{historical_literary,closed_multiple,difficulty-3,positivism,batch-2025-01}","{""explanation"": ""Wokulski - kupiec zakochany w Izabeli, Rzecki - bonapartysta i samotnik, Ochocki - młody naukowiec.""}",2025-10-24 22:16:54.743,2025-10-24 22:16:54.743,
cmh5eva3d00x6qhd9emsm5ih4,CLOSED_MULTIPLE,HISTORICAL_LITERARY,POSITIVISM,4,3,Uzupełnij analizę symboliki w Lalce.,"{""gaps"": [{""id"": 1, ""options"": [""sztuczność i pustkę emocjonalną"", ""piękno"", ""bogactwo"", ""mądrość""]}, {""id"": 2, ""options"": [""locus amoenus"", ""carpe diem"", ""theatrum mundi"", ""vanitas""]}, {""id"": 3, ""options"": [""pojedynkiem"", ""nakręcanymi zabawkami u Rzeckiego"", ""balem"", ""procesem""]}], ""textWithGaps"": ""W powieści Lalka tytuł ma wielowymiarowe znaczenie. Lalka symbolizuje [1], co odnosi się do postaci Izabeli. Ponadto motyw lalki/marionetki wiąże się z toposem [2], co pokazuje scena z [3].""}","[0, 2, 1]",,"{historical_literary,closed_multiple,difficulty-4,positivism,batch-2025-01}","{""explanation"": ""Lalka symbolizuje sztuczność (jak Izabela), wiąże się z toposem theatrum mundi, ilustrowanym sceną z zabawkami.""}",2025-10-24 22:16:54.746,2025-10-24 22:16:54.746,
cmh5eva3g00x7qhd9exry567c,CLOSED_MULTIPLE,HISTORICAL_LITERARY,POSITIVISM,4,4,"Dopasuj działania Wokulskiego do motywacji, która za nimi stała.","{""leftColumn"": [{""id"": ""A"", ""text"": ""Kupno kamienicy Łęckich za wygórowaną cenę""}, {""id"": ""B"", ""text"": ""Nauka języka angielskiego""}, {""id"": ""C"", ""text"": ""Organizacja aplauzu dla Rossiego""}, {""id"": ""D"", ""text"": ""Wyjazd do Bułgarii na wojnę""}], ""rightColumn"": [{""id"": 1, ""text"": ""aby spodobać się Izabeli, która mówiła po angielsku""}, {""id"": 2, ""text"": ""aby spełnić prośbę Izabeli i ją zadowolić""}, {""id"": 3, ""text"": ""aby pomóc finansowo rodzinie Łęckich""}, {""id"": 4, ""text"": ""aby zarobić majątek potrzebny do zdobycia Izabeli""}], ""matchingType"": ""actions_motivations""}","[[0, 2], [1, 0], [2, 1], [3, 3]]",,"{historical_literary,closed_multiple,difficulty-4,positivism,batch-2025-01}","{""explanation"": ""Wszystkie działania Wokulskiego podporządkowane były miłości do Izabeli: pomoc finansowa, nauka angielskiego, spełnianie próśb, zarabianie majątku.""}",2025-10-24 22:16:54.748,2025-10-24 22:16:54.748,
cmh5eva3i00x8qhd921khgu7h,CLOSED_MULTIPLE,HISTORICAL_LITERARY,POSITIVISM,3,2,Które zdania dotyczące Lalki są prawdziwe? (wybierz wszystkie poprawne),"{""options"": [""Akcja toczy się w latach 1878-1879"", ""Prus zastosował technikę dwugłosu narracyjnego"", ""Wokulski jest arystokratą"", ""Izabela jest przedstawiona jako ideał kobiety"", ""Powieść krytykuje wszystkie warstwy społeczne""]}","[0, 1, 4]",,"{historical_literary,closed_multiple,difficulty-3,positivism,batch-2025-01}","{""explanation"": ""Prawdziwe: akcja w latach 1878-79, dwugłos narracyjny, krytyka wszystkich warstw. Fałszywe: Wokulski to kupiec, Izabela to krytykowana lalka.""}",2025-10-24 22:16:54.75,2025-10-24 22:16:54.75,
cmh5eva3k00x9qhd957qr1tfj,CLOSED_MULTIPLE,HISTORICAL_LITERARY,POSITIVISM,5,4,Dopasuj fragmenty tekstu do ich funkcji w kompozycji powieści.,"{""leftColumn"": [{""id"": ""A"", ""text"": ""Pamiętnik starego subiekta""}, {""id"": ""B"", ""text"": ""Opis Powiśla""}, {""id"": ""C"", ""text"": ""Scena nakręcania zabawek przez Rzeckiego""}, {""id"": ""D"", ""text"": ""Wizyta Wokulskiego u Geista w Paryżu""}], ""rightColumn"": [{""id"": 1, ""text"": ""ilustracja toposu theatrum mundi i kompozycja klamrowa""}, {""id"": 2, ""text"": ""subiektywny głos narratora-bohatera""}, {""id"": 3, ""text"": ""motyw nauki i idealizmu pozytywistycznego""}, {""id"": 4, ""text"": ""naturalistyczny obraz biedy i nierówności społecznych""}], ""matchingType"": ""text_function""}","[[0, 1], [1, 3], [2, 0], [3, 2]]",,"{historical_literary,closed_multiple,difficulty-5,positivism,batch-2025-01}","{""explanation"": ""Pamiętnik = subiektywny głos, Powiśle = bieda, zabawki = theatrum mundi (klamra kompozycyjna), Geist = motyw nauki.""}",2025-10-24 22:16:54.753,2025-10-24 22:16:54.753,
cmh5eva3n00xaqhd9n0ok5uie,SHORT_ANSWER,HISTORICAL_LITERARY,POSITIVISM,2,2,"Wyjaśnij, dlaczego Stanisław Wokulski wyjechał do Bułgarii.","{""instruction"": ""Podaj powód wyjazdu Wokulskiego do Bułgarii i wyjaśnij, co chciał osiągnąć. (30-50 słów)""}",,"{""criteria"": [""wskazanie, że wyjechał zarobić majątek (1 pkt)"", ""wyjaśnienie, że chciał zdobyć Izabelę Łęcką (1 pkt)""], ""maxScore"": 2}","{historical_literary,short_answer,difficulty-2,positivism,batch-2025-01}","{""keyWords"": [""majątek"", ""wojna"", ""Izabela"", ""zakochany""], ""expectedAnswer"": ""Wokulski wyjechał do Bułgarii podczas wojny turecko-rosyjskiej, aby zarobić majątek na dostawach broni. Wszystko robił, żeby zdobyć środki potrzebne do zdobycia serca Izabeli Łęckiej, w której był zakochany bez pamięci.""}",2025-10-24 22:16:54.755,2025-10-24 22:16:54.755,Lalka
