id,type,category,work,difficulty,question,createdAt
cmh5ev8eh006fqhd93vcwffo7,CLOSED_SINGLE,HISTORICAL_LITERARY,Nie-Boska komedia,3,Jak nazywa się główny bohater 'Nie-Boskiej komedii'?,2025-10-24 22:16:52.554
cmh5ev8ef006eqhd98ooasgyr,CLOSED_SINGLE,HISTORICAL_LITERARY,Myszeidos,2,Kto napisał 'Myszeidos'?,2025-10-24 22:16:52.552
cmh5ev8ed006dqhd935xrcb0s,CLOSED_SINGLE,HISTORICAL_LITERARY,,4,Kto jest autorem 'Rokoszu Gliniańskiego'?,2025-10-24 22:16:52.55
cmh5ev8eb006cqhd9y7v6668s,CLOSED_SINGLE,HISTORICAL_LITERARY,Odprawa posłów greckich,1,Kto napisał 'Odprawa posłów greckich'?,2025-10-24 22:16:52.547
cmh5ev8e9006bqhd997804txm,CLOSED_SINGLE,HISTORICAL_LITERARY,,3,Który dramat Wyspiańskiego nawiązuje do powstania krakowskiego?,2025-10-24 22:16:52.545
cmh5ev8e6006aqhd93a6ckrqj,CLOSED_SINGLE,HISTORICAL_LITERARY,Faraon,2,Kto jest autorem 'Faraona'?,2025-10-24 22:16:52.543
cmh5ev8e40069qhd97yasav9c,CLOSED_SINGLE,HISTORICAL_LITERARY,,1,W którym roku ukazały się 'Ballady i romanse'?,2025-10-24 22:16:52.54
cmh5ev8e20068qhd90w9bgfso,CLOSED_SINGLE,LANGUAGE_USE,,4,Co to jest paralelizm składniowy?,2025-10-24 22:16:52.538
cmh5ev8dz0067qhd9yia8l9ri,CLOSED_SINGLE,LANGUAGE_USE,,2,Co to jest kolokwializm?,2025-10-24 22:16:52.536
cmh5ev8dx0066qhd9lp3e72tn,CLOSED_SINGLE,LANGUAGE_USE,,1,Który wyraz jest zdrobnieniem?,2025-10-24 22:16:52.534
cmh5ev8dv0065qhd9yg9t4w24,CLOSED_SINGLE,LANGUAGE_USE,,3,Co to jest epifora?,2025-10-24 22:16:52.532
cmh5ev8dt0064qhd93vziw16z,CLOSED_SINGLE,LANGUAGE_USE,,2,Który wyraz jest galicyzmem?,2025-10-24 22:16:52.53
cmh5ev8dr0063qhd92r40hp3s,CLOSED_SINGLE,LANGUAGE_USE,,4,Co to jest asyndeton?,2025-10-24 22:16:52.528
cmh5ev8dp0062qhd9mrb24o8y,CLOSED_SINGLE,LANGUAGE_USE,,1,Co oznacza wielka litera na początku zdania?,2025-10-24 22:16:52.526
cmh5ev8dn0061qhd9b0nxwpd5,CLOSED_SINGLE,LANGUAGE_USE,,2,Który wyraz jest bohemizmem?,2025-10-24 22:16:52.524
cmh5ev8dl0060qhd9424w5yoy,CLOSED_SINGLE,LANGUAGE_USE,,3,Co to jest tautologia?,2025-10-24 22:16:52.522
cmh5ev8dj005zqhd9w3z30rl2,CLOSED_SINGLE,LANGUAGE_USE,,1,Który wyraz jest w liczbie mnogiej?,2025-10-24 22:16:52.52
cmh5ev8dh005yqhd90c8q9sgd,CLOSED_SINGLE,LANGUAGE_USE,,4,Co to jest polisyndeton?,2025-10-24 22:16:52.518
cmh5ev8df005xqhd9cqtpi0gl,CLOSED_SINGLE,LANGUAGE_USE,,2,Co to jest enumeracja?,2025-10-24 22:16:52.516
cmh5ev8dd005wqhd9kwab6y6s,CLOSED_SINGLE,LANGUAGE_USE,,1,Który wyraz ma tylko jedną sylabę?,2025-10-24 22:16:52.514
cmh5ev8db005vqhd9xbz6i4l1,CLOSED_SINGLE,LANGUAGE_USE,,3,Co to jest kakofonia?,2025-10-24 22:16:52.511
cmh5ev8d9005uqhd9kbypd0t8,CLOSED_SINGLE,LANGUAGE_USE,,2,Który wyraz jest internacjonalizmem?,2025-10-24 22:16:52.509
cmh5ev8d7005tqhd9tel24h9d,CLOSED_SINGLE,LANGUAGE_USE,,4,Co to jest paronomazja?,2025-10-24 22:16:52.507
cmh5ev8d5005sqhd9pjg65uhj,CLOSED_SINGLE,LANGUAGE_USE,,1,Co oznacza 'nie' napisane razem z czasownikiem?,2025-10-24 22:16:52.505
cmh5ev8d3005rqhd9jqbbkgpm,CLOSED_SINGLE,LANGUAGE_USE,,2,Który wyraz jest anglicyzmem?,2025-10-24 22:16:52.503
cmh5ev8d1005qqhd94nugaboz,CLOSED_SINGLE,LANGUAGE_USE,,3,Co to jest zeugma?,2025-10-24 22:16:52.501
cmh5ev8cy005pqhd91f621nv0,CLOSED_SINGLE,LANGUAGE_USE,,1,Który stopień przymiotnika wyraża najwyższą cechę?,2025-10-24 22:16:52.499
cmh5ev8cx005oqhd9fraad8pu,CLOSED_SINGLE,LANGUAGE_USE,,4,Co to jest tmeza?,2025-10-24 22:16:52.497
cmh5ev8cu005nqhd9zlhclhba,CLOSED_SINGLE,LANGUAGE_USE,,2,Co to jest barbaryzm?,2025-10-24 22:16:52.494
cmh5ev8cs005mqhd9vmdrmkxm,CLOSED_SINGLE,LANGUAGE_USE,,1,Który wyraz jest czasownikiem w trybie rozkazującym?,2025-10-24 22:16:52.492
cmh5ev8cq005lqhd9turcwkuk,CLOSED_SINGLE,LANGUAGE_USE,,3,Co to jest antonomazja?,2025-10-24 22:16:52.49
cmh5ev8co005kqhd924vn382o,CLOSED_SINGLE,LANGUAGE_USE,,2,Który wyraz jest germanizmem?,2025-10-24 22:16:52.488
cmh5ev8cm005jqhd9jc2wazcr,CLOSED_SINGLE,LANGUAGE_USE,,4,Co to jest apokopa?,2025-10-24 22:16:52.486
cmh5ev8ck005iqhd9d7vo1ejq,CLOSED_SINGLE,LANGUAGE_USE,,1,Jaka litera nigdy nie występuje na początku polskiego wyrazu?,2025-10-24 22:16:52.484
cmh5ev8ci005hqhd9pnorbicu,CLOSED_SINGLE,LANGUAGE_USE,,2,Który wyraz jest rusycyzmem?,2025-10-24 22:16:52.482
cmh5ev8cg005gqhd95qm5mx32,CLOSED_SINGLE,LANGUAGE_USE,,3,Co to jest onomatopeja?,2025-10-24 22:16:52.48
cmh5ev8ce005fqhd9w2hoa6t9,CLOSED_SINGLE,LANGUAGE_USE,,1,Który znak interpunkcyjny kończy zdanie pytające?,2025-10-24 22:16:52.478
cmh5ev8cc005eqhd9tizcinxc,CLOSED_SINGLE,LANGUAGE_USE,,4,Co to jest litota?,2025-10-24 22:16:52.476
cmh5ev8ca005dqhd9zufiucqf,CLOSED_SINGLE,LANGUAGE_USE,,2,Co to jest kalka językowa?,2025-10-24 22:16:52.474
cmh5ev8c8005cqhd9chutto8t,CLOSED_SINGLE,LANGUAGE_USE,,1,Ile rodzajów gramatycznych ma język polski?,2025-10-24 22:16:52.472
cmh5ev8c6005bqhd9dbb6ejap,CLOSED_SINGLE,LANGUAGE_USE,,3,Który wyraz jest neologizmem?,2025-10-24 22:16:52.47
cmh5ev8c4005aqhd9p2qrdgqe,CLOSED_SINGLE,LANGUAGE_USE,,2,Co oznacza skrót 'tzn.'?,2025-10-24 22:16:52.468
cmh5ev8c20059qhd9hhgbfg3t,CLOSED_SINGLE,LANGUAGE_USE,,1,Która samogłoska jest nosowa?,2025-10-24 22:16:52.466
cmh5ev8c00058qhd92obpczug,CLOSED_SINGLE,LANGUAGE_USE,,4,Co to jest chiazm?,2025-10-24 22:16:52.464
cmh5ev8by0057qhd994n9ieh0,CLOSED_SINGLE,LANGUAGE_USE,,2,Który frazeologizm oznacza 'udawać'?,2025-10-24 22:16:52.462
cmh5ev8bw0056qhd9bk04cw5j,CLOSED_SINGLE,LANGUAGE_USE,,3,Co to jest synestezja?,2025-10-24 22:16:52.46
cmh5ev8bt0055qhd9ve9jsv78,CLOSED_SINGLE,LANGUAGE_USE,,1,Jaki przypadek odpowiada na pytanie 'kogo? czego?',2025-10-24 22:16:52.458
cmh5ev8br0054qhd9xuzt97cs,CLOSED_SINGLE,LANGUAGE_USE,,2,Które zdanie jest rozkazujące?,2025-10-24 22:16:52.456
cmh5ev8bp0053qhd9ja140b0e,CLOSED_SINGLE,LANGUAGE_USE,,3,W którym wyrażeniu występuje peryfraza?,2025-10-24 22:16:52.454
cmh5ev8bn0052qhd9myace45z,CLOSED_SINGLE,LANGUAGE_USE,,1,Który wyraz jest partykułą?,2025-10-24 22:16:52.452
cmh5ev8bl0051qhd9gjvdqklm,CLOSED_SINGLE,LANGUAGE_USE,,4,Co to jest hiperbola?,2025-10-24 22:16:52.45
cmh5ev8bj0050qhd9hv7is0tp,CLOSED_SINGLE,LANGUAGE_USE,,2,Który wyraz zawiera przedrostek?,2025-10-24 22:16:52.448
cmh5ev8bh004zqhd9d74m2yl8,CLOSED_SINGLE,LANGUAGE_USE,,3,Co to jest apostrofa?,2025-10-24 22:16:52.446
cmh5ev8bf004yqhd9saacr3t6,CLOSED_SINGLE,LANGUAGE_USE,,1,Które słowo jest spójnikiem?,2025-10-24 22:16:52.444
cmh5ev8bd004xqhd92d84zi4r,CLOSED_SINGLE,LANGUAGE_USE,,2,W którym zdaniu występuje okolicznik miejsca?,2025-10-24 22:16:52.442
cmh5ev8bb004wqhd9zgb2zst0,CLOSED_SINGLE,LANGUAGE_USE,,1,Który wyraz jest liczebnikiem?,2025-10-24 22:16:52.439
cmh5ev8b9004vqhd9dve2t04t,CLOSED_SINGLE,LANGUAGE_USE,,3,Zinterpretuj symbol w kontekście.,2025-10-24 22:16:52.437
cmh5ev8b7004uqhd9fh9llpje,CLOSED_SINGLE,LANGUAGE_USE,,2,Określ typ zdania.,2025-10-24 22:16:52.435
cmh5ev8b4004tqhd958286ksk,CLOSED_SINGLE,HISTORICAL_LITERARY,,2,Przeczytaj fragment i określ epokę literacką.,2025-10-24 22:16:52.433
cmh5ev8b2004sqhd99jomk2t8,CLOSED_SINGLE,LANGUAGE_USE,,3,Przeczytaj fragment i określ dominujący środek stylistyczny.,2025-10-24 22:16:52.43
cmh5ev8b0004rqhd9oty416gj,CLOSED_SINGLE,LANGUAGE_USE,,3,Przeczytaj fragment i odpowiedz na pytanie.,2025-10-24 22:16:52.428
cmh5ev8ax004qqhd9eyc00mgc,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Które wyrażenia są frazeologizmami?,2025-10-24 22:16:52.426
cmh5ev8av004pqhd9bsuhsa4k,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których zdaniach występuje apostrofa?,2025-10-24 22:16:52.424
cmh5ev8at004oqhd91liqqp5k,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Uzupełnij analizę stylistyczną.,2025-10-24 22:16:52.421
cmh5ev8aq004nqhd9pvun7msv,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,3,Które motywy są wspólne dla romantyzmu i Młodej Polski?,2025-10-24 22:16:52.419
cmh5ev8ao004mqhd9c8ncw5ot,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Które zdania zawierają podmiot domyślny?,2025-10-24 22:16:52.416
cmh5ev8am004lqhd9vitge3cm,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Przyporządkuj funkcje języka do przykładów.,2025-10-24 22:16:52.414
cmh5ev8aj004kqhd966pisd0a,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których zdaniach występuje metafora?,2025-10-24 22:16:52.412
cmh5ev8ah004jqhd9hrap9ynr,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,3,Dopasuj epokę do jej cech charakterystycznych.,2025-10-24 22:16:52.409
cmh5ev8af004iqhd9gjimjuus,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Które środki stylistyczne są tropami?,2025-10-24 22:16:52.407
cmh5ev8ac004hqhd9k3iaiweg,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Uzupełnij luki w tekście literackim.,2025-10-24 22:16:52.404
cmh5ev8aa004gqhd9aeo5f1l1,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,Dopasuj autora do utworu.,2025-10-24 22:16:52.402
cmh5ev8a7004fqhd95nf5tvmk,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które wyrazy zawierają przedrostek?,2025-10-24 22:16:52.4
cmh5ev8a5004eqhd9eu2h9q96,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które zdania są złożone?,2025-10-24 22:16:52.397
cmh5ev8a3004dqhd9ifcra2f9,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Uzupełnij tekst odpowiednimi formami.,2025-10-24 22:16:52.395
cmh5ev8a1004cqhd9jb61i42k,CLOSED_MULTIPLE,LANGUAGE_USE,,2,W których wyrazach występuje 'ó'?,2025-10-24 22:16:52.393
cmh5ev89y004bqhd9gvoz6vl3,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Dopasuj rodzaj do rzeczownika.,2025-10-24 22:16:52.391
cmh5ev89w004aqhd98oxj25je,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,Które utwory napisał Adam Mickiewicz?,2025-10-24 22:16:52.388
cmh5ev89u0049qhd9031gscxm,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które wyrazy są przysłówkami?,2025-10-24 22:16:52.386
cmh5ev89s0048qhd9d2m40tcx,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Uzupełnij luki w zdaniach.,2025-10-24 22:16:52.384
cmh5ev89q0047qhd9aaugvq9m,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które zdania są pytaniami?,2025-10-24 22:16:52.382
cmh5ev89o0046qhd98afbvan5,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które litery są samogłoskami?,2025-10-24 22:16:52.38
cmh5ev89m0045qhd9xp2ag6ig,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które wyrazy są rzeczownikami?,2025-10-24 22:16:52.378
cmh5ev89j0044qhd9yq3cnsc6,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,4,Które cechy charakteryzują dramat absurdu?,2025-10-24 22:16:52.376
cmh5ev89h0043qhd9g3ni5n6s,CLOSED_MULTIPLE,LANGUAGE_USE,,5,Uzupełnij analizę semantyczną wieloznaczności.,2025-10-24 22:16:52.374
cmh5ev89f0042qhd98juk32vc,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,5,Dopasuj motywy barokowe do ich funkcji w utworach.,2025-10-24 22:16:52.372
cmh5ev89d0041qhd993p3p7xn,CLOSED_MULTIPLE,LANGUAGE_USE,,4,Które konstrukcje są przykładami metonimii?,2025-10-24 22:16:52.37
cmh5ev89b0040qhd9gdijb22b,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,5,Które fragmenty zawierają paradoks (pozorną sprzeczność)?,2025-10-24 22:16:52.367
cmh5ev899003zqhd9gskndfn4,CLOSED_MULTIPLE,LANGUAGE_USE,,5,Uzupełnij analizę aktu mowy według teorii Searle'a.,2025-10-24 22:16:52.365
cmh5ev896003yqhd9o3po4qah,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,4,Dopasuj poetów do nurtów dwudziestolecia międzywojennego.,2025-10-24 22:16:52.363
cmh5ev894003xqhd9ugq1r6q2,CLOSED_MULTIPLE,LANGUAGE_USE,,5,Które zdania zawierają hiperbaton (przestawienie naturalnego szyku)?,2025-10-24 22:16:52.361
cmh5ev892003wqhd9c3i2evty,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,4,Które motywy są wspólne dla egzystencjalizmu i literatury absurdu?,2025-10-24 22:16:52.358
cmh5ev890003vqhd913rhkm26,CLOSED_MULTIPLE,LANGUAGE_USE,,5,Uzupełnij analizę składniową złożonego zdania.,2025-10-24 22:16:52.356
cmh5ev88x003uqhd9k2et1woa,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,5,Dopasuj techniki narracyjne postmodernistyczne do przykładów.,2025-10-24 22:16:52.354
cmh5ev88v003tqhd93xfwlc1d,CLOSED_MULTIPLE,LANGUAGE_USE,,4,Które wyrażenia są przykładami eufemizmów (łagodzenia)?,2025-10-24 22:16:52.351
cmh5ev88t003sqhd981p02ux5,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,5,Które fragmenty zawierają ironię romantyczną?,2025-10-24 22:16:52.349
cmh5ev88q003rqhd9zauco2bl,CLOSED_MULTIPLE,LANGUAGE_USE,,5,Uzupełnij tekst naukowy odpowiednimi terminami lingwistycznymi.,2025-10-24 22:16:52.347
cmh5ev88o003qqhd9wp4bapyg,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,4,Dopasuj postacie z 'Lalki' do reprezentowanych przez nie postaw.,2025-10-24 22:16:52.344
cmh5ev88m003pqhd9n7wukx2t,CLOSED_MULTIPLE,LANGUAGE_USE,,5,Które konstrukcje są przykładami hipotaksy (zdań podrzędnych)?,2025-10-24 22:16:52.342
cmh5ev88k003oqhd998hyujew,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,5,Uzupełnij analizę literacką odpowiednimi terminami.,2025-10-24 22:16:52.34
cmh5ev88h003nqhd9xx5seu0g,CLOSED_MULTIPLE,LANGUAGE_USE,,4,Które zdania zawierają błędy składniowe typowe dla polszczyzny potocznej?,2025-10-24 22:16:52.338
cmh5ev88f003mqhd981dzo1iy,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,5,Dopasuj symbole młodopolskie do ich znaczeń.,2025-10-24 22:16:52.336
cmh5ev88d003lqhd9j7it8x78,CLOSED_MULTIPLE,LANGUAGE_USE,,5,Dopasuj cytaty filozoficzne do ich interpretacji językoznawczych.,2025-10-24 22:16:52.333
cmh5ev88b003kqhd9t1uxlonk,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,4,Które fragmenty zawierają motywy vanitas (przemijania)?,2025-10-24 22:16:52.331
cmh5ev888003jqhd9q3mnoq3t,CLOSED_MULTIPLE,LANGUAGE_USE,,5,Uzupełnij lukę odpowiednią formą - zaawansowana składnia.,2025-10-24 22:16:52.329
cmh5ev886003iqhd9tlhyadoo,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,4,Dopasuj cechy do odpowiednich bohaterów romantycznych.,2025-10-24 22:16:52.326
cmh5ev883003hqhd9hlaylbc9,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Uzupełnij analizę składniową.,2025-10-24 22:16:52.324
cmh5ev881003gqhd9lug15ta0,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,Dopasuj gatunek do rodzaju literackiego.,2025-10-24 22:16:52.322
cmh5ev87z003fqhd9jrubpqa8,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które zdania zawierają porównanie?,2025-10-24 22:16:52.319
cmh5ev87x003eqhd9yp9gox4p,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które słowa są napisane poprawnie?,2025-10-24 22:16:52.317
cmh5ev87v003dqhd9ra6fy3ak,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,3,Dopasuj cechy do epoki literackiej.,2025-10-24 22:16:52.315
cmh5ev87t003cqhd9urns9ud9,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których zdaniach występuje podmiot ukryty?,2025-10-24 22:16:52.313
cmh5ev87q003bqhd998u6b0uw,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które wyrazy są synonimami (mają podobne znaczenie)?,2025-10-24 22:16:52.311
cmh5ev87o003aqhd9x9f1vrnn,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,1,Którzy autorzy tworzyli w pozytywizmie?,2025-10-24 22:16:52.309
cmh5ev87m0039qhd9vjpotyhd,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które zdania są rozkazujące?,2025-10-24 22:16:52.306
cmh5ev87k0038qhd942kcwo1t,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Dopasuj przykład do typu zdania.,2025-10-24 22:16:52.304
cmh5ev87h0037qhd9d4j48u78,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,Które dzieła należą do kanonu lektur szkolnych?,2025-10-24 22:16:52.302
cmh5ev87f0036qhd93a6k55so,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które wyrazy są w liczbie mnogiej?,2025-10-24 22:16:52.299
cmh5ev87d0035qhd98feo5sr6,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,3,Które cechy są typowe dla literatury absurdu?,2025-10-24 22:16:52.297
cmh5ev87a0034qhd9rpoz430n,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których zdaniach występuje inwersja (zmieniony szyk)?,2025-10-24 22:16:52.295
cmh5ev8780033qhd9encjoari,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które frazeologizmy oznaczają 'być zmęczonym'?,2025-10-24 22:16:52.292
cmh5ev8760032qhd9opv6es8l,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,1,Które utwory napisał Adam Mickiewicz?,2025-10-24 22:16:52.29
cmh5ev8730031qhd9dvl3vg67,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które zdania są w czasie przeszłym?,2025-10-24 22:16:52.287
cmh5ev8710030qhd9lb7vzacy,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Uzupełnij analizę środków stylistycznych.,2025-10-24 22:16:52.285
cmh5ev86y002zqhd95913pvl3,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,Dopasuj poetę do nurtu dwudziestolecia.,2025-10-24 22:16:52.282
cmh5ev86w002yqhd92kcb9d6j,CLOSED_MULTIPLE,LANGUAGE_USE,,2,W których wyrazach jest 'ó' wymawiane jako 'u'?,2025-10-24 22:16:52.28
cmh5ev86t002xqhd9mx9gb71c,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które znaki to znaki interpunkcyjne?,2025-10-24 22:16:52.278
cmh5ev86r002wqhd9qm625i7v,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,3,Które cechy charakteryzują Młodą Polskę?,2025-10-24 22:16:52.275
cmh5ev86p002vqhd9oapra0vt,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Które zdania zawierają błędy składniowe?,2025-10-24 22:16:52.273
cmh5ev86m002uqhd9u3lg2tl9,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Uzupełnij zdania odpowiednimi przyimkami.,2025-10-24 22:16:52.271
cmh5ev86k002tqhd9ykp0fds5,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,1,Które gatunki należą do liryki?,2025-10-24 22:16:52.268
cmh5ev86i002sqhd9y25gcefv,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które wyrazy są przymiotnikami?,2025-10-24 22:16:52.266
cmh5ev86g002rqhd9hlseqj6u,CLOSED_MULTIPLE,LANGUAGE_USE,,3,W których zdaniach występuje elipsa (opuszczenie)?,2025-10-24 22:16:52.264
cmh5ev86d002qqhd92odm3qp5,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,Dopasuj motyw barokowy do jego znaczenia.,2025-10-24 22:16:52.262
cmh5ev86b002pqhd96mp1wrdc,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które wyrazy są przysłówkami?,2025-10-24 22:16:52.26
cmh5ev869002oqhd9ry3235kl,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które zdania są poprawne ortograficznie?,2025-10-24 22:16:52.258
cmh5ev867002nqhd93ouf01sv,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,3,Które wartości były ważne w oświeceniu?,2025-10-24 22:16:52.255
cmh5ev865002mqhd9bk1k30ic,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Uzupełnij analizę zdania.,2025-10-24 22:16:52.253
cmh5ev862002lqhd9qikb5x5m,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które wyrazy mają przedrostek?,2025-10-24 22:16:52.251
cmh5ev860002kqhd92tn2rkon,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,1,Które utwory są dramatami?,2025-10-24 22:16:52.249
cmh5ev85y002jqhd9ucyo93iy,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które wyrazy oznaczają kolory?,2025-10-24 22:16:52.247
cmh5ev85w002iqhd9scecoaog,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Które zdania są złożone podrzędnie?,2025-10-24 22:16:52.245
cmh5ev85u002hqhd93afv0lf6,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,Dopasuj ideę pozytywizmu do jej znaczenia.,2025-10-24 22:16:52.243
cmh5ev85s002gqhd94bs4lvwp,CLOSED_MULTIPLE,LANGUAGE_USE,,2,W których zdaniach jest podmiot domyślny?,2025-10-24 22:16:52.24
cmh5ev85q002fqhd9luw2js8w,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,3,Które motywy są typowe dla romantyzmu?,2025-10-24 22:16:52.238
cmh5ev85n002eqhd9iro34dpf,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Uzupełnij tekst odpowiednimi końcówkami.,2025-10-24 22:16:52.236
cmh5ev85l002dqhd9e70lsf8s,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które zdania są pytaniami?,2025-10-24 22:16:52.233
cmh5ev85j002cqhd9ypvxja1o,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,Które cechy charakteryzują renesans?,2025-10-24 22:16:52.231
cmh5ev85g002bqhd9b1t1u76e,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Dopasuj funkcję języka do przykładu.,2025-10-24 22:16:52.228
cmh5ev85e002aqhd9v3gk2bvh,CLOSED_MULTIPLE,LANGUAGE_USE,,2,W których wyrazach jest 'rz'?,2025-10-24 22:16:52.226
cmh5ev85b0029qhd9a8uq43f2,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,1,Które gatunki literackie należą do epiki?,2025-10-24 22:16:52.223
cmh5ev8580028qhd995ujn5fs,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Uzupełnij zdania odpowiednimi spójnikami.,2025-10-24 22:16:52.22
cmh5ev8560027qhd9c812sktq,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,Dopasuj autora do dzieła.,2025-10-24 22:16:52.218
cmh5ev8530026qhd9h0fo0zy5,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które zdania zawierają metaforę?,2025-10-24 22:16:52.215
cmh5ev8500025qhd9iq3v8kwi,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które litery to spółgłoski?,2025-10-24 22:16:52.213
cmh5ev84y0024qhd99q4a7dfc,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Uzupełnij luki w tekście.,2025-10-24 22:16:52.211
cmh5ev84w0023qhd9gcpdti95,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,1,Którzy poeci byli romantykami?,2025-10-24 22:16:52.208
cmh5ev84u0022qhd96nxp1ey9,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które zdania są poprawne?,2025-10-24 22:16:52.206
cmh5ev84r0021qhd9cniff1tk,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które wyrazy są rzeczownikami?,2025-10-24 22:16:52.204
cmh5ev84p0020qhd9vxm8u8oz,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,Którzy autorzy NALEŻĄ do kanonu lektur?,2025-10-24 22:16:52.202
cmh5ev84n001zqhd96lhi400b,CLOSED_MULTIPLE,LANGUAGE_USE,,3,Uzupełnij złożoną analizę składniową.,2025-10-24 22:16:52.199
cmh5ev84k001yqhd97cnptlpb,CLOSED_MULTIPLE,LANGUAGE_USE,,1,Które słowa są napisane POPRAWNIE?,2025-10-24 22:16:52.197
cmh5ev84i001xqhd9cxkepltl,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,3,Które cechy charakteryzują literaturę absurdu?,2025-10-24 22:16:52.195
cmh5ev84g001wqhd9qholykuk,CLOSED_MULTIPLE,LANGUAGE_USE,,2,Które zdania są POPRAWNE składniowo?,2025-10-24 22:16:52.192
cmh5ev84d001vqhd9xo9qyxek,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,Dopasuj autora pozytywistycznego do jego dzieła.,2025-10-24 22:16:52.19
